MainName	SubName	MainId	SubId	ExtId	Count
DiXuanGong	MissionOpenCount	1	1	0	1
DiXuanGong	MissionOpenCount	1	1	1	25
DiXuanGong	JoinPlayerCount	1	2	0	112
DiXuanGong	AllPassPlayerCount	1	3	0	34
DiXuanGong	Level80-89PlayerCount	1	4	0	0
DiXuanGong	Level90-99PlayerCount	1	5	0	112
DiXuanGong	RebornPlayerCount	1	6	0	91
DiXuanGong	BackDoorTotalCount	1	7	0	25
DiXuanGong	Forward3TotalCount	1	8	0	26
DiXuanGong	AllPassTotalCount	1	9	0	7
DiXuanGong	EnergyBoxOpenCount	1	10	0	0
DiXuanGong	TyHalidomOpenCount	1	11	0	298
DiXuanGong	FindblackHandsCount	1	12	0	33
DiXuanGong	TianJiaoLing-UseCount	1	13	0	680
DiXuanGong	TMGL-OutputCount	1	14	0	0
DiXuanGong	PlayerRouteCount	1	15	0	0
DiXuanGong	PlayerRouteCount	1	15	4	31
DiXuanGong	PlayerRouteCount	1	15	8	27
DiXuanGong	PlayerRouteCount	1	15	11	8
DiXuanGong	PlayerRouteCount	1	15	14	8
DiXuanGong	PlayerRouteCount	1	15	15	11
DiXuanGong	PlayerRouteCount	1	15	18	11
DiXuanGong	PlayerRouteCount	1	15	20	12
DiXuanGong	PlayerRouteCount	1	15	21	3
DiXuanGong	PlayerRouteCount	1	15	29	1
DiXuanGong	Item3L-OutputCount	1	16	0	0
DiXuanGong	Item3X-OutputCount	1	17	0	0
DiXuanGong	ItemMYZ-OutputCount	1	18	0	0
DiXuanGong	ItemMYC-OutputCount	1	19	0	0
DiXuanGong	TaskChuTanFinishCount	1	20	0	5
DiXuanGong	TaskDaPoFinishCount	1	21	0	5
DiXuanGong	TaskZhuiXiongFinishCount	1	22	0	4
ItemBingJingShi	C2ItemXCount	2	1	0	0
ItemBingJingShi	C3ItemXCount	2	2	0	0
ItemBingJingShi	C2ItemLCount	2	3	0	0
ItemBingJingShi	C3ItemLCount	2	4	0	0
ItemBingJingShi	C4XiXinShiCount	2	5	0	0
ItemBingJingShi	C3LianTieLuCount	2	6	0	0
LingShan	OpenCount	3	1	0	2
LingShan	OpenCount	3	1	1	7
LingShan	OpenPlayerCount	3	2	0	44
LingShan	AllPassPlayerCount	3	3	0	27
