20200209-002526	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200209-002633	large_str	AddItem[/script/global/playerloginin.lua|main]			0		2471460818	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200209-002633	ItemAdd	2471460818	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-1191533039	2020-02-09 00:26:33	1073676288	1073676288	1073676288	0	-1	-1	-1
20200209-002633	ItemAdd	2471460818	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	1056853251	2020-02-09 00:26:33	1073676288	1073676288	1073676288	0	-1	-1	-1
20200209-002633	item_lost	additem_lost	an	ioNaruto	799		1	808	1748	3060			0		1	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	1056853251	2020-02-09 00:26:33	1073676288	1073676288	1073676288	0	-1	-1	-1
20200209-002633	ItemAdd	2471460818	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	-708757442	2020-02-09 00:26:33	1073676288	1073676288	1073676288	0	-1	-1	-1
20200209-002633	item_lost	additem_lost	an	ioNaruto	799		1	808	1748	3060			0		1	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	-708757442	2020-02-09 00:26:33	1073676288	1073676288	1073676288	0	-1	-1	-1
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	GM Item	2	1	30644	1	1795978086	2020-02-09 00:11:00	1073676288	1073676288	1073676288	0	2	0	0
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	H­íng dÉn chiÕn tr­ê	2	0	595	1	66499079	2020-02-09 00:11:59	1073676288	1073676288	1073676288	0	2	1	0
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long Tóc DiÖt C	0	107	30019	3601	-5196238	2020-02-06 00:52:59	1259406080	1197015812	168035073	0	2	2	0
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long Tóc DiÖt C	0	107	205	0	-1294686470	2020-02-09 00:12:19	184615936	101057283	132353	0	2	3	0
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long Tóc DiÖt C	0	107	205	0	666950568	2020-02-09 00:12:19	100729600	101057539	131329	0	2	4	0
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long Tóc DiÖt C	0	107	205	0	-465631706	2020-02-09 00:12:19	100729600	134611972	132353	0	2	0	1
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long Tóc DiÖt C	0	107	205	0	1206687220	2020-02-09 00:12:19	100729856	185074692	132097	0	2	1	1
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long TÞch DiÖt 	0	107	167	0	1151848082	2020-02-09 00:12:19	134284288	51053060	132097	0	2	2	1
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long TÞch DiÖt 	0	107	167	0	1412736896	2020-02-09 00:12:19	184615936	50725379	131073	0	2	3	1
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long TÞch DiÖt 	0	107	167	0	-634475458	2020-02-09 00:12:19	100729600	67699203	131585	0	2	4	1
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long TÞch DiÖt 	0	107	167	0	-1950360500	2020-02-09 00:12:19	151061248	84541955	131329	0	2	0	2
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	TiÒm Long TÞch DiÖt 	0	107	167	0	-539718870	2020-02-09 00:12:19	167838464	50856451	131073	0	2	1	2
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	L¨ng Ba Vi Bé toµn t	0	112	158	0	-507232168	2020-02-09 00:12:19	0	0	10240	0	2	2	2
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	MËt TÞch Tiªu Dao	0	112	224	0	-710437034	2020-02-09 00:12:19	0	0	0	0	2	3	2
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	ThÊt B¶o ChiÕu quyÕt	2	6	11	1	-1056034136	2020-02-09 00:12:30	2048	2048	2048	0	2	4	2
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	La H¸n QuyÒn quyÕt	2	6	12	1	-426615803	2020-02-09 00:12:30	2048	2048	2048	0	2	0	3
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	Tói quµ ®Òn bï	2	1	30733	1	-99102660	2020-02-09 00:21:53	1073676288	1073676288	1073676288	0	2	1	3
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		3	808	1748	3060			0		0	0	0	0	ThÞt Nguéi	2	1	30586	3	-575165138	2020-02-09 00:19:46	1073676288	1073676288	1073676288	0	2	2	3
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		100	808	1748	3060			0		0	0	0	0	Kinh M¹ch §ång Nh©n	2	1	30730	100	-1347785774	2020-02-09 00:21:11	1073676288	1073676288	1073676288	0	2	3	3
20200209-002650	ItemConsume	ClearItemInPos	an	ioNaruto	799		1	808	1748	3060			0		0	0	0	0	Ca DiÖp Thèi quyÕt	2	6	13	1	-355010006	2020-02-09 00:12:30	2048	2048	2048	0	2	4	3
