20200125-184630	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200125-184655	large_str	AddItem[/script/global/playerloginin.lua|main]			0		2471460818	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200125-184655	ItemAdd	2471460818	an	ioNaruto	799		1	150	1646	3073			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-375976347	2020-01-25 18:46:55	1073676288	1073676288	1073676288	0	-1	-1	-1
20200125-184655	ItemAdd	2471460818	an	ioNaruto	799		1	150	1646	3073			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	43861002	2020-01-25 18:46:55	1073676288	1073676288	1073676288	0	-1	-1	-1
20200125-184655	ItemAdd	2471460818	an	ioNaruto	799		1	150	1646	3073			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	76882486	2020-01-25 18:46:55	1073676288	1073676288	1073676288	0	-1	-1	-1
20200125-184655	ItemAdd	2471460818	an	ioNaruto	799		1	150	1646	3073			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	-1208449553	2020-01-25 18:46:55	1073676288	1073676288	1073676288	0	-1	-1	-1
20200125-184719	MoneyPay	PrePay	an	ioNaruto	799		1500	150	1717	3082			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200125-184744	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_YaoYang_10]			0		2651465231	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3190	100	-28412534	2020-01-25 18:47:44	42286896	55249013	55190730	0	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3191	100	1945976531	2020-01-25 18:47:44	42481802	55249402	55190050	0	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3192	100	-1759685232	2020-01-25 18:47:44	42613690	55249479	55189798	0	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3193	100	-1871846959	2020-01-25 18:47:44	42547877	55250703	55190747	0	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3194	100	1936623846	2020-01-25 18:47:44	42418013	55249856	55190155	0	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	100	3130	250	-1663736225	2020-01-25 18:47:44	852110313	55909724	42613909	15	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	101	3130	200	1975793932	2020-01-25 18:47:44	852176608	852631307	42417362	15	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	103	3130	200	-505949187	2020-01-25 18:47:44	18097913	852496279	42481923	15	-1	-1	-1
20200125-184744	ItemAdd	2651465231	an	ioNaruto	799		1	200	1339	2821			0		0	0	0	0	DiÖu D­¬ng-§é KiÕp T	0	0	8993	300	-286907518	2020-01-25 18:47:44	55322210	42613179	55450354	15	-1	-1	-1
20200125-184852	ItemAdd	IBShop	an	ioNaruto	799		1	200	1371	2887			0		0	0	0	0	§Çu thµnh biÓu	2	1	9978	1	-1327872912	2020-01-25 18:48:52	0	0	0	0	2	4	2
