MainName	SubName	MainId	SubId	ExtId	Count
DiXuanGong	MissionOpenCount	1	1	0	1
DiXuanGong	MissionOpenCount	1	1	1	75
DiXuanGong	JoinPlayerCount	1	2	0	504
DiXuanGong	AllPassPlayerCount	1	3	0	294
DiXuanGong	Level80-89PlayerCount	1	4	0	0
DiXuanGong	Level90-99PlayerCount	1	5	0	504
DiXuanGong	RebornPlayerCount	1	6	0	504
DiXuanGong	BackDoorTotalCount	1	7	0	75
DiXuanGong	Forward3TotalCount	1	8	0	76
DiXuanGong	AllPassTotalCount	1	9	0	37
DiXuanGong	EnergyBoxOpenCount	1	10	0	0
DiXuanGong	TyHalidomOpenCount	1	11	0	1104
DiXuanGong	FindblackHandsCount	1	12	0	150
DiXuanGong	TianJiaoLing-UseCount	1	13	0	2440
DiXuanGong	TMGL-OutputCount	1	14	0	1
DiXuanGong	PlayerRouteCount	1	15	0	0
DiXuanGong	PlayerRouteCount	1	15	3	74
DiXuanGong	PlayerRouteCount	1	15	4	84
DiXuanGong	PlayerRouteCount	1	15	8	76
DiXuanGong	PlayerRouteCount	1	15	14	2
DiXuanGong	PlayerRouteCount	1	15	15	1
DiXuanGong	PlayerRouteCount	1	15	20	1
DiXuanGong	PlayerRouteCount	1	15	21	42
DiXuanGong	PlayerRouteCount	1	15	29	224
DiXuanGong	Item3L-OutputCount	1	16	0	0
DiXuanGong	Item3X-OutputCount	1	17	0	0
DiXuanGong	ItemMYZ-OutputCount	1	18	0	0
DiXuanGong	ItemMYC-OutputCount	1	19	0	0
DiXuanGong	TaskChuTanFinishCount	1	20	0	8
DiXuanGong	TaskDaPoFinishCount	1	21	0	7
DiXuanGong	TaskZhuiXiongFinishCount	1	22	0	8
ItemBingJingShi	C2ItemXCount	2	1	0	0
ItemBingJingShi	C3ItemXCount	2	2	0	0
ItemBingJingShi	C2ItemLCount	2	3	0	0
ItemBingJingShi	C3ItemLCount	2	4	0	0
ItemBingJingShi	C4XiXinShiCount	2	5	0	6
ItemBingJingShi	C3LianTieLuCount	2	6	0	0
LingShan	OpenCount	3	1	0	0
LingShan	OpenPlayerCount	3	2	0	0
LingShan	AllPassPlayerCount	3	3	0	0
LingShan	OpenLevel80-89PlayerCount	3	4	0	0
LingShan	OpenLevel90-99PlayerCount	3	5	0	0
LingShan	OpenRebornPlayerCount	3	6	0	0
LingShan	BackDoorTotalCount	3	7	0	0
LingShan	First4StagePassCount	3	8	0	0
LingShan	AllPassTotalCount	3	9	0	0
LingShan	TianJiaoLingConsumeNum	3	10	0	0
LingShan	UseJuYiLingForBuffCount	3	11	0	0
LingShan	TianGangLingProduceNum	3	12	0	0
LingShan	OpenRoutePlayerCount	3	13	0	0
LingShan	PassRoutePlayerCount	3	14	0	0
LingShan	TaskChuYanFinishCount	3	15	0	0
LingShan	TaskZhongYongFinishCount	3	16	0	0
LingShan	TaskDuoJunFinishCount	3	17	0	0
WanJianZhong	OpenCount	4	1	0	0
WanJianZhong	OpenCount	4	1	1	2
WanJianZhong	AllPassTotalCount	4	2	0	1
WanJianZhong	OpenPlayerCount	4	3	0	11
WanJianZhong	AllPassPlayerCount	4	4	0	6
WanJianZhong	OpenLevel80-89PlayerCount	4	5	0	0
WanJianZhong	OpenLevel90-99PlayerCount	4	6	0	11
WanJianZhong	OpenRebornPlayerCount	4	7	0	11
WanJianZhong	FreeCardCount	4	8	0	6
WanJianZhong	IBCardCount	4	9	0	8
WanJianZhong	TianJiaoLingConsumeNum	4	10	0	21
WanJianZhong	GuLingYuProduceNum	4	11	0	0
WanJianZhong	SuperBookProduceNum	4	12	0	0
WanJianZhong	OpenRoutePlayerCount	4	13	0	0
WanJianZhong	OpenRoutePlayerCount	4	13	4	2
WanJianZhong	OpenRoutePlayerCount	4	13	8	2
WanJianZhong	OpenRoutePlayerCount	4	13	14	3
WanJianZhong	OpenRoutePlayerCount	4	13	20	1
WanJianZhong	OpenRoutePlayerCount	4	13	21	1
WanJianZhong	OpenRoutePlayerCount	4	13	29	2
WanJianZhong	PassRoutePlayerCount	4	14	0	0
WanJianZhong	PassRoutePlayerCount	4	14	4	1
WanJianZhong	PassRoutePlayerCount	4	14	8	1
WanJianZhong	PassRoutePlayerCount	4	14	14	2
WanJianZhong	PassRoutePlayerCount	4	14	21	1
WanJianZhong	PassRoutePlayerCount	4	14	29	1
WanJianZhong	TaskTongGuan1FishCount	4	15	0	0
WanJianZhong	TaskTongGuan7FishCount	4	16	0	0
WanJianZhong	TaskFanPai1FishCount	4	17	0	0
WanJianZhong	TaskFanPai15FishCount	4	18	0	0
TongTianHuanJing	OpenCount	5	1	0	0
TongTianHuanJing	StageXPassCount	5	2	0	0
TongTianHuanJing	AllPassTotalCount	5	3	0	0
TongTianHuanJing	OpenPlayerCount	5	4	0	0
TongTianHuanJing	PassStageXPlayerCount	5	5	0	0
TongTianHuanJing	AllPassPlayerCount	5	6	0	0
TongTianHuanJing	OpenLevel80-89PlayerCount	5	7	0	0
TongTianHuanJing	OpenLevel90-99PlayerCount	5	8	0	0
TongTianHuanJing	OpenRebornPlayerCount	5	9	0	0
TongTianHuanJing	FreeCardCount	5	10	0	0
TongTianHuanJing	IBCardCount	5	11	0	0
TongTianHuanJing	TongTianLingConsumeNum	5	12	0	0
TongTianHuanJing	TianMenJinLingProduceNum	5	13	0	0
TongTianHuanJing	TianMenSuiPianProduceNum	5	14	0	0
TongTianHuanJing	OpenRoutePlayerCount	5	15	0	0
TongTianHuanJing	PassRoutePlayerCount	5	16	0	0
ItemUseCount	Level1KnifeStone	6	1	0	0
ItemUseCount	Level2KnifeStone	6	2	0	0
ItemUseCount	Level3KnifeStone	6	3	0	0
TongFeast	RaidDropCjszPig	7	1	0	58
TongFeast	RaidDropCjszWine	7	2	0	0
TongFeast	RaidDropWjzPig	7	3	0	9
TongFeast	RaidDropWjzWine	7	4	0	0
TongFeast	RaidDropLsCow	7	5	0	0
TongFeast	RaidDropLsWine	7	6	0	0
TongFeast	RaidDropDxgCow	7	7	0	2160
TongFeast	RaidDropDxgWine	7	8	0	17
TongFeast	RaidDropTxSheep	7	9	0	5
TongFeast	RaidDropTxWine	7	10	0	0
TongFeast	RaidDropTtdSheep	7	11	0	0
TongFeast	RaidDropTtdWine	7	12	0	0
TongFeast	BattleDropKfBacon	7	13	0	0
TongFeast	BattleDropKfWine	7	14	0	0
TongFeast	BattleDropSlBacon	7	15	0	64
TongFeast	BattleDropSlWine	7	16	0	0
TongFeast	BattleDropTmzBacon	7	17	0	106
TongFeast	BattleDropTmzWine	7	18	0	0
TongFeast	TongCountCjsz	7	19	0	0
TongFeast	TongCountCjsz	7	19	1	8
TongFeast	TongCountCjsz	7	19	2	6
TongFeast	TongCountCjsz	7	19	3	8
TongFeast	TongCountCjsz	7	19	4	6
TongFeast	TongCountWjz	7	20	0	0
TongFeast	TongCountWjz	7	20	1	4
TongFeast	TongCountWjz	7	20	2	4
TongFeast	TongCountLs	7	21	0	0
TongFeast	TongCountDxg	7	22	0	0
TongFeast	TongCountDxg	7	22	1	106
TongFeast	TongCountDxg	7	22	2	11
TongFeast	TongCountDxg	7	22	8	268
TongFeast	TongCountTx	7	23	0	0
TongFeast	TongCountTx	7	23	2	5
TongFeast	TongCountTtd	7	24	0	0
TongFeast	TotalCountPig	7	25	0	0
TongFeast	TotalCountCow	7	26	0	0
TongFeast	TotalCountSheep	7	27	0	0
TongFeast	TotalCountBacon	7	28	0	0
TongFeast	TotalCountTableChair	7	29	0	0
TongFeast	TotalCountCooker	7	30	0	0
TongFeast	ChefUseTimes18	7	31	0	0
TongFeast	ChefUseTimes19	7	32	0	0
TongFeast	ChefUseTimes20	7	33	0	0
TongFeast	IBShopBoxHZ	7	34	0	0
TongFeast	IBShopBoxGY	7	35	0	0
TongFeast	IBShopBoxXZ	7	36	0	0
TongFeast	IBShopGjBoxHZ	7	37	0	0
TongFeast	IBShopGjBoxGY	7	38	0	0
TongFeast	IBShopGjBoxXZ	7	39	0	0
TongFeast	IBShopBoxUpgrade	7	40	0	0
TongFeast	IBShopGjBoxUpgrade	7	41	0	0
TongFeast	IBShop3000YinJuan	7	42	0	0
TongFeast	IBShopBugaoXie	7	43	0	0
TongFeast	IBShopTongJiuZhou	7	44	0	0
TongFeast	IBShopTongYaoYang	7	45	0	0
TongFeast	IBShopTongMa	7	46	0	0
3V3	3V3TotalOpenTimes	8	1	0	0
3V3	3V3PairTeamCount	8	2	0	0
3V3	3V3StagePlayerCount	8	3	0	0
3V3	3V3UseDrugPlayerCount	8	4	0	0
3V3	3V3JoinPlayerCount	8	5	0	0
3V3	3V3WinPlayerCount	8	6	0	0
IBConsume	XiaoBai QiangHua	9	1	0	0
IBConsume	BaiXing QiangHua	9	2	0	0
IBConsume	LanLing QiangHua	9	3	0	0
IBConsume	BaiLing QiangHua	9	4	0	0
IBConsume	LittleBoss QiangHua	9	5	0	0
IBConsume	MiddleBoss QiangHua	9	6	0	0
IBConsume	BigBoss QiangHua	9	7	0	0
IBConsume	XiaoBai  XiuLi	9	8	0	0
IBConsume	BaiXing XiuLi	9	9	0	0
IBConsume	LanLing XiuLi	9	10	0	0
IBConsume	BaiLing XiuLi	9	11	0	0
IBConsume	LittleBoss XiuLi	9	12	0	0
IBConsume	MiddleBoss XiuLi	9	13	0	0
IBConsume	BigBoss XiuLi	9	14	0	0
IBConsume	XiaoBai  AdvXiuLi	9	15	0	0
IBConsume	BaiXing AdvXiuLi	9	16	0	0
IBConsume	LanLing AdvXiuLi	9	17	0	0
IBConsume	BaiLing AdvXiuLi	9	18	0	0
IBConsume	LittleBoss AdvXiuLi	9	19	0	0
IBConsume	MiddleBoss AdvXiuLi	9	20	0	0
IBConsume	BigBoss AdvXiuLi	9	21	0	0
IBConsume	XiaoBai  BuyStall	9	22	0	6330661
IBConsume	XiaoBai  BuyStall	9	22	1	51496
IBConsume	BaiXing BuyStall	9	23	0	0
IBConsume	LanLing BuyStall	9	24	0	0
IBConsume	BaiLing BuyStall	9	25	0	0
IBConsume	LittleBoss BuyStall	9	26	0	0
IBConsume	MiddleBoss BuyStall	9	27	0	0
IBConsume	BigBoss BuyStall	9	28	0	0
IBConsume	XiaoBai  SellStall	9	29	0	6330661
IBConsume	XiaoBai  SellStall	9	29	1	51496
IBConsume	BaiXing SellStall	9	30	0	0
IBConsume	LanLing SellStall	9	31	0	0
IBConsume	BaiLing SellStall	9	32	0	0
IBConsume	LittleBoss SellStall	9	33	0	0
IBConsume	MiddleBoss SellStall	9	34	0	0
IBConsume	BigBoss SellStall	9	35	0	0
IBConsume	Core Item Stall Total Price	9	36	0	0
IBConsume	Core Item Stall Num	9	37	0	0
KFBattle	OpenCount	10	1	0	0
KFBattle	StartCount	10	2	0	0
KFBattle	NoStartCount	10	3	0	0
KFBattle	PlayerCountWhenStart	10	4	0	0
KFBattle	80-89PlayerCountWhenStart	10	5	0	0
KFBattle	90-99PlayerCountWhenStart	10	6	0	0
KFBattle	TransPlayerCountWhenStart	10	7	0	0
KFBattle	PlayerCountWhenEnd	10	8	0	0
KFBattle	SingleSignCount	10	9	0	0
KFBattle	TeamSighCount	10	10	0	0
KFBattle	PKDieCount	10	11	0	0
KFBattle	SongWinCount	10	12	0	0
KFBattle	LiaoWinCount	10	13	0	0
KFBattle	PingJuCount	10	14	0	0
KFBattle	RoutePlayerJoinCount	10	15	0	0
KFBattle	RouteKillCount	10	16	0	0
KFBattle	RouteDieCount	10	17	0	0
KFBattle	RouteCapFlagCount	10	18	0	0
KFBattle	AwardActive0Count	10	19	0	0
KFBattle	AwardActive1-9Count	10	20	0	0
KFBattle	AwardActive10-39Count	10	21	0	0
KFBattle	AwardActive10-199Count	10	22	0	0
KFBattle	AwardActive200+Count	10	23	0	0
KFBattle	AwardByJunGongZhangCount	10	24	0	0
KFBattle	AwardByDaJunGongZhangCount	10	25	0	0
KFBattle	AwardByHuiHuangJunGongZhangCount	10	26	0	0
TiamMenZhen	OpenCount	11	1	0	11
TiamMenZhen	StartCount	11	2	0	2
TiamMenZhen	NoStartCount	11	3	0	9
TiamMenZhen	PlayerCountWhenStart	11	4	0	49
TiamMenZhen	80-89PlayerCountWhenStart	11	5	0	0
TiamMenZhen	90-99PlayerCountWhenStart	11	6	0	49
TiamMenZhen	TransPlayerCountWhenStart	11	7	0	49
TiamMenZhen	PlayerCountWhenEnd	11	8	0	38
TiamMenZhen	SingleSignCount	11	9	0	51
TiamMenZhen	TeamSighCount	11	10	0	41
TiamMenZhen	PKDieCount	11	11	0	126
TiamMenZhen	SongWinCount	11	12	0	1
TiamMenZhen	LiaoWinCount	11	13	0	1
TiamMenZhen	PingJuCount	11	14	0	0
TiamMenZhen	RoutePlayerJoinCount	11	15	0	0
TiamMenZhen	RoutePlayerJoinCount	11	15	3	2
TiamMenZhen	RoutePlayerJoinCount	11	15	4	16
TiamMenZhen	RoutePlayerJoinCount	11	15	8	15
TiamMenZhen	RoutePlayerJoinCount	11	15	9	4
TiamMenZhen	RoutePlayerJoinCount	11	15	14	2
TiamMenZhen	RoutePlayerJoinCount	11	15	18	2
TiamMenZhen	RoutePlayerJoinCount	11	15	20	2
TiamMenZhen	RoutePlayerJoinCount	11	15	21	4
TiamMenZhen	RoutePlayerJoinCount	11	15	29	2
TiamMenZhen	RouteKillCount	11	16	0	0
TiamMenZhen	RouteKillCount	11	16	3	21
TiamMenZhen	RouteKillCount	11	16	4	85
TiamMenZhen	RouteKillCount	11	16	9	1
TiamMenZhen	RouteKillCount	11	16	29	19
TiamMenZhen	RouteDieCount	11	17	0	0
TiamMenZhen	RouteDieCount	11	17	3	3
TiamMenZhen	RouteDieCount	11	17	4	62
TiamMenZhen	RouteDieCount	11	17	8	24
TiamMenZhen	RouteDieCount	11	17	9	5
TiamMenZhen	RouteDieCount	11	17	14	5
TiamMenZhen	RouteDieCount	11	17	18	2
TiamMenZhen	RouteDieCount	11	17	20	1
TiamMenZhen	RouteDieCount	11	17	21	13
TiamMenZhen	RouteDieCount	11	17	29	11
TiamMenZhen	RouteCapFlagCount	11	18	0	0
TiamMenZhen	RouteCapFlagCount	11	18	3	14
TiamMenZhen	RouteCapFlagCount	11	18	4	35
TiamMenZhen	RouteCapFlagCount	11	18	8	1
TiamMenZhen	RouteCapFlagCount	11	18	29	10
TiamMenZhen	AwardActiveXiaDengCount	11	19	0	89
TiamMenZhen	AwardActiveZhongXiaDengCount	11	20	0	2
TiamMenZhen	AwardActiveZhongDengCount	11	21	0	3
TiamMenZhen	AwardActiveZhongShangDengCount	11	22	0	6
TiamMenZhen	AwardActiveShangDengCount	11	23	0	5
TiamMenZhen	AwardActiveShangShangDengCount	11	24	0	1
TiamMenZhen	AwardByJunGongZhangCount	11	25	0	0
TiamMenZhen	AwardByDaJunGongZhangCount	11	26	0	0
TiamMenZhen	AwardByHuiHuangJunGongZhangCount	11	27	0	0
TongMelee	TongMeleeTongCount	12	1	0	0
TongMelee	TongMeleePlayerCount	12	2	0	0
TongMelee	TongMeleeLHJP	12	3	0	0
Trade	Core Item Trade Num	13	1	0	0
Trade	Core Item Trade Num	13	1	13393666	68
Trade	Core Item Trade Num	13	1	1990328578	77
