20200208-020457	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200208-020546	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1414	3144			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	-358831305	2020-02-08 02:05:46	1128871936	1930639360	1100167168	15	-1	-1	-1
20200208-020635	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1414	3144			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	1215464967	2020-02-08 02:06:35	1128871936	1930639360	2026452992	0	-1	-1	-1
20200208-020821	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1413	3149			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	2079275726	2020-02-08 02:08:21	1128871936	1930639360	2026387456	0	-1	-1	-1
20200208-020836	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1413	3149			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	-1323065356	2020-02-08 02:08:36	1128871936	1930639360	2026452992	0	-1	-1	-1
20200208-021007	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	-1409183826	2020-02-08 02:10:07	1128871936	1930639360	2025535488	0	-1	-1	-1
20200208-021023	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	1923407481	2020-02-08 02:10:23	1128871936	1930639360	2025601024	0	-1	-1	-1
20200208-021045	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	1786212500	2020-02-08 02:10:45	1128871936	1930639360	2026452992	0	-1	-1	-1
20200208-021103	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	513737425	2020-02-08 02:11:03	1128871936	1930639360	2025666560	0	-1	-1	-1
20200208-021107	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	510374950	2020-02-08 02:11:07	1128871936	1930639360	2025732096	0	-1	-1	-1
20200208-021146	ItemAdd	AddItem[NoScript|NoFunc]	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	ThÝch TuyÕt ¤ Truy 	0	105	37	2500	1888755292	2020-02-08 02:11:46	1128871936	1930639360	1100167168	0	-1	-1	-1
20200208-021151	ItemConsume	ClearItemInPos	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	GM Item	2	1	30644	1	-1958219643	2020-02-08 01:33:18	1073676288	1073676288	1073676288	0	2	0	0
20200208-021151	ItemConsume	ClearItemInPos	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	U Minh Thiªn Qu©n Qu	0	103	2072	175	-1633206339	2020-02-08 01:33:27	734425	922007	5182842	15	2	1	0
20200208-021151	ItemConsume	ClearItemInPos	thu	thieulam	799		1	108	1412	3155			0		0	0	0	0	ThÊt B¶o ChiÕu quyÕt	2	6	11	1	-1528187450	2020-02-08 01:34:41	2048	2048	2048	0	2	2	0
