MainName	SubName	MainId	SubId	ExtId	Count
DiXuanGong	MissionOpenCount	1	1	0	9
DiXuanGong	MissionOpenCount	1	1	1	524
DiXuanGong	JoinPlayerCount	1	2	0	4054
DiXuanGong	AllPassPlayerCount	1	3	0	46
DiXuanGong	Level80-89PlayerCount	1	4	0	0
DiXuanGong	Level90-99PlayerCount	1	5	0	4054
DiXuanGong	RebornPlayerCount	1	6	0	4054
DiXuanGong	BackDoorTotalCount	1	7	0	524
DiXuanGong	Forward3TotalCount	1	8	0	528
DiXuanGong	AllPassTotalCount	1	9	0	10
DiXuanGong	EnergyBoxOpenCount	1	10	0	0
DiXuanGong	TyHalidomOpenCount	1	11	0	3969
DiXuanGong	FindblackHandsCount	1	12	0	45
DiXuanGong	TianJiaoLing-UseCount	1	13	0	9863
DiXuanGong	TMGL-OutputCount	1	14	0	5
DiXuanGong	PlayerRouteCount	1	15	0	0
DiXuanGong	PlayerRouteCount	1	15	3	7
DiXuanGong	PlayerRouteCount	1	15	4	439
DiXuanGong	PlayerRouteCount	1	15	8	520
DiXuanGong	PlayerRouteCount	1	15	9	2
DiXuanGong	PlayerRouteCount	1	15	14	6
DiXuanGong	PlayerRouteCount	1	15	18	234
DiXuanGong	PlayerRouteCount	1	15	20	3
DiXuanGong	PlayerRouteCount	1	15	21	10
DiXuanGong	PlayerRouteCount	1	15	23	210
DiXuanGong	PlayerRouteCount	1	15	29	2623
DiXuanGong	Item3L-OutputCount	1	16	0	0
DiXuanGong	Item3X-OutputCount	1	17	0	0
DiXuanGong	ItemMYZ-OutputCount	1	18	0	0
DiXuanGong	ItemMYC-OutputCount	1	19	0	0
DiXuanGong	TaskChuTanFinishCount	1	20	0	15
DiXuanGong	TaskDaPoFinishCount	1	21	0	15
DiXuanGong	TaskZhuiXiongFinishCount	1	22	0	12
ItemBingJingShi	C2ItemXCount	2	1	0	0
ItemBingJingShi	C3ItemXCount	2	2	0	0
ItemBingJingShi	C2ItemLCount	2	3	0	0
ItemBingJingShi	C3ItemLCount	2	4	0	0
ItemBingJingShi	C4XiXinShiCount	2	5	0	5
ItemBingJingShi	C3LianTieLuCount	2	6	0	1
LingShan	OpenCount	3	1	0	0
LingShan	OpenCount	3	1	1	58
LingShan	OpenPlayerCount	3	2	0	284
LingShan	AllPassPlayerCount	3	3	0	278
LingShan	OpenLevel80-89PlayerCount	3	4	0	0
LingShan	OpenLevel90-99PlayerCount	3	5	0	284
LingShan	OpenRebornPlayerCount	3	6	0	284
LingShan	BackDoorTotalCount	3	7	0	58
LingShan	First4StagePassCount	3	8	0	58
LingShan	AllPassTotalCount	3	9	0	58
LingShan	TianJiaoLingConsumeNum	3	10	0	2350
LingShan	UseJuYiLingForBuffCount	3	11	0	0
LingShan	TianGangLingProduceNum	3	12	0	0
LingShan	OpenRoutePlayerCount	3	13	0	0
LingShan	OpenRoutePlayerCount	3	13	4	30
LingShan	OpenRoutePlayerCount	3	13	8	59
LingShan	OpenRoutePlayerCount	3	13	9	35
LingShan	OpenRoutePlayerCount	3	13	14	38
LingShan	OpenRoutePlayerCount	3	13	18	6
LingShan	OpenRoutePlayerCount	3	13	20	2
LingShan	OpenRoutePlayerCount	3	13	21	36
LingShan	OpenRoutePlayerCount	3	13	29	78
LingShan	PassRoutePlayerCount	3	14	0	0
LingShan	PassRoutePlayerCount	3	14	4	30
LingShan	PassRoutePlayerCount	3	14	8	58
LingShan	PassRoutePlayerCount	3	14	9	34
LingShan	PassRoutePlayerCount	3	14	14	36
LingShan	PassRoutePlayerCount	3	14	18	6
LingShan	PassRoutePlayerCount	3	14	20	2
LingShan	PassRoutePlayerCount	3	14	21	35
LingShan	PassRoutePlayerCount	3	14	29	77
LingShan	TaskChuYanFinishCount	3	15	0	8
LingShan	TaskZhongYongFinishCount	3	16	0	8
LingShan	TaskDuoJunFinishCount	3	17	0	6
WanJianZhong	OpenCount	4	1	0	0
WanJianZhong	OpenCount	4	1	1	3
WanJianZhong	AllPassTotalCount	4	2	0	3
WanJianZhong	OpenPlayerCount	4	3	0	15
WanJianZhong	AllPassPlayerCount	4	4	0	15
WanJianZhong	OpenLevel80-89PlayerCount	4	5	0	0
WanJianZhong	OpenLevel90-99PlayerCount	4	6	0	15
WanJianZhong	OpenRebornPlayerCount	4	7	0	15
WanJianZhong	FreeCardCount	4	8	0	15
WanJianZhong	IBCardCount	4	9	0	24
WanJianZhong	TianJiaoLingConsumeNum	4	10	0	69
WanJianZhong	GuLingYuProduceNum	4	11	0	0
WanJianZhong	SuperBookProduceNum	4	12	0	0
WanJianZhong	OpenRoutePlayerCount	4	13	0	0
WanJianZhong	OpenRoutePlayerCount	4	13	8	3
WanJianZhong	OpenRoutePlayerCount	4	13	9	3
WanJianZhong	OpenRoutePlayerCount	4	13	14	3
WanJianZhong	OpenRoutePlayerCount	4	13	21	3
WanJianZhong	OpenRoutePlayerCount	4	13	29	3
WanJianZhong	PassRoutePlayerCount	4	14	0	5
WanJianZhong	PassRoutePlayerCount	4	14	8	3
WanJianZhong	PassRoutePlayerCount	4	14	9	3
WanJianZhong	PassRoutePlayerCount	4	14	14	3
WanJianZhong	PassRoutePlayerCount	4	14	21	3
WanJianZhong	PassRoutePlayerCount	4	14	29	3
WanJianZhong	TaskTongGuan1FishCount	4	15	0	2
WanJianZhong	TaskTongGuan7FishCount	4	16	0	0
WanJianZhong	TaskFanPai1FishCount	4	17	0	1
WanJianZhong	TaskFanPai15FishCount	4	18	0	0
TongTianHuanJing	OpenCount	5	1	0	0
TongTianHuanJing	StageXPassCount	5	2	0	0
TongTianHuanJing	AllPassTotalCount	5	3	0	0
TongTianHuanJing	OpenPlayerCount	5	4	0	0
TongTianHuanJing	PassStageXPlayerCount	5	5	0	0
TongTianHuanJing	AllPassPlayerCount	5	6	0	0
TongTianHuanJing	OpenLevel80-89PlayerCount	5	7	0	0
TongTianHuanJing	OpenLevel90-99PlayerCount	5	8	0	0
TongTianHuanJing	OpenRebornPlayerCount	5	9	0	0
TongTianHuanJing	FreeCardCount	5	10	0	0
TongTianHuanJing	IBCardCount	5	11	0	0
TongTianHuanJing	TongTianLingConsumeNum	5	12	0	0
TongTianHuanJing	TianMenJinLingProduceNum	5	13	0	0
TongTianHuanJing	TianMenSuiPianProduceNum	5	14	0	0
TongTianHuanJing	OpenRoutePlayerCount	5	15	0	0
TongTianHuanJing	PassRoutePlayerCount	5	16	0	0
ItemUseCount	Level1KnifeStone	6	1	0	0
ItemUseCount	Level2KnifeStone	6	2	0	0
ItemUseCount	Level3KnifeStone	6	3	0	0
TongFeast	RaidDropCjszPig	7	1	0	35
TongFeast	RaidDropCjszWine	7	2	0	0
TongFeast	RaidDropWjzPig	7	3	0	23
