20200206-004349	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	446058986	2020-02-06 00:32:47	1073676288	1073676288	1073676288	0	2	0	0
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-1590250986	2020-02-06 00:32:47	1073676288	1073676288	1073676288	0	2	1	0
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-674677205	2020-02-06 00:32:47	1073676288	1073676288	1073676288	0	2	2	0
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1562552134	2020-02-06 00:32:47	1073676288	1073676288	1073676288	0	2	3	0
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	GM Item	2	1	30644	1	1139575871	2020-02-06 00:32:47	1073676288	1073676288	1073676288	0	2	4	0
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-818617567	2020-02-06 00:32:48	1073676288	1073676288	1073676288	0	2	0	1
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	-4829130	2020-02-06 00:33:31	1073676288	1073676288	1073676288	0	2	1	1
20200206-004448	ItemConsume	ClearItemInPos	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	Giang hå chØ nam	2	0	505	1	-682494196	2020-02-06 00:34:18	1073676288	1073676288	1073676288	0	2	2	1
20200206-004448	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|ClearBagAllItem]			0		1216436836	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200206-004448	ItemAdd	1216436836	an1	zzzzzzzz	799		1	300	1653	3563			0		0	0	0	0	GM Item	2	1	30644	1	-1161466175	2020-02-06 00:44:48	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Gem]			0		1009159375	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	HuyÕt TrÝch Th¹ch Lv	2	22	101	100	-1983087466	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	HuyÕt TrÝch Th¹ch Lv	2	22	102	100	-1982364304	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	HuyÕt TrÝch Th¹ch Lv	2	22	103	100	519116593	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	HuyÕt TrÝch Th¹ch Lv	2	22	104	100	-308846813	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	HuyÕt TrÝch Th¹ch Lv	2	22	107	100	-333420353	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	NguyÖt B¹ch Th¹ch Lv	2	22	201	100	780534689	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	NguyÖt B¹ch Th¹ch Lv	2	22	202	100	1376434934	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	NguyÖt B¹ch Th¹ch Lv	2	22	203	100	-769966384	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
20200206-004457	ItemAdd	1009159375	an1	zzzzzzzz	799		100	300	1653	3563			0		0	0	0	0	NguyÖt B¹ch Th¹ch Lv	2	22	204	100	-1575275503	2020-02-06 00:44:57	1073676288	1073676288	1073676288	0	-1	-1	-1
