20240624-214037	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20240624-214116	large_str	AddItem[/script/global/playerloginin.lua|main]			0		2471460818	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-214116	ItemAdd	2471460818	kan	Jx2iiTieuKan	1		1	100	1445	2802			0		0	0	0	0	S≠ ßÂ Thi’p	2	1	587	1	-1778447989	2024-06-24 21:41:16	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-214116	ItemAdd	2471460818	kan	Jx2iiTieuKan	1		1	100	1445	2802			0		0	0	0	0	C»m Nang ßπi S˘ Ki÷n	2	1	30045	1	1701919526	2024-06-24 21:41:16	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-214116	ItemAdd	2471460818	kan	Jx2iiTieuKan	1		1	100	1445	2802			0		0	0	0	0	Nguy÷t L≠Óng ThË luy	2	0	1043	1	536970107	2024-06-24 21:41:16	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-214116	ItemAdd	2471460818	kan	Jx2iiTieuKan	1		1	100	1445	2802			0		0	0	0	0	Ti’u ngπo giang hÂ l	2	1	30240	1	-835810218	2024-06-24 21:41:16	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-214116	large_str	AddItem[/script/misc/observer/observer.lua|NoFunc]			0		207423358	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-214116	ItemAdd	207423358	kan	Jx2iiTieuKan	1		1	100	1445	2802			0		0	0	0	0	GM Item	2	1	30644	1	1256616591	2024-06-24 21:41:16	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-214119	large_str	AddItem[/script/global/playerloginin.lua|_never_show_login_message]			0		1866858960	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-214119	ItemAdd	1866858960	kan	Jx2iiTieuKan	1		1	100	1445	2802			0		0	0	0	0	TÒ ∏o Thi™n Bi’n Ti’	2	1	30494	1	-743172600	2024-06-24 21:41:19	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-214138	ItemAdd	2471460818	kan	Jx2iiTieuKan	799		1	100	1445	2802			0		0	0	0	0	B¯c th≠ th«n b›	2	0	30052	1	-1216430390	2024-06-24 21:41:38	1073676288	1073676288	1073676288	0	-1	-1	-1
20240624-214315	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Book_ZhenJuan]			0		4087633934	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20240624-214315	ItemAdd	4087633934	kan	Jx2iiTieuKan	799		1	100	1448	2807			0		0	0	0	0	Ti“m Long TÛc Di÷t C	0	107	30019	0	1092583648	2024-06-24 21:43:15	419496960	421069572	197633	0	-1	-1	-1
20240624-214315	ItemAdd	4087633934	kan	Jx2iiTieuKan	799		1	100	1448	2807			0		0	0	0	0	Ti“m Long TÛc Di÷t C	0	107	30019	0	637099678	2024-06-24 21:43:15	419496704	421069827	197889	0	-1	-1	-1
20240624-214315	ItemAdd	4087633934	kan	Jx2iiTieuKan	799		1	100	1448	2807			0		0	0	0	0	Ti“m Long TÛc Di÷t C	0	107	30019	0	-2105540692	2024-06-24 21:43:15	419496960	421069572	196865	0	-1	-1	-1
