20200104-214037	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200104-214425	ItemAdd	IBShop	thuong4	Demooooo	799		1	200	1181	2840			0		0	0	0	0	ThÇn hµnh b¶o ®iÓn	0	200	40	1000	-976379748	2020-01-04 21:44:25	0	0	0	0	2	2	3
20200104-214445	ItemAdd	IBShop	thuong4	Demooooo	799		1	300	1846	3514			0		0	0	0	0	Kim Kú L©n	0	105	30001	800	386637735	2020-01-04 21:44:45	26421470	0	0	0	2	4	3
20200104-214724	large_str	AddItem[/script/²Ø½£É½×¯/task_script/³É¶¼/²Ø½£Ê¹Õß.lua|main]			0		3392463809	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-214724	ItemAdd	3392463809	thuong4	Demooooo	799		1	300	1771	3705			0		0	0	0	0	Tµng KiÕm ChÝ	2	0	333	1	-97742270	2020-01-04 21:47:24	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-214739	large_str	Pay[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Money]			0		2936920919	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-214739	MoneyEarn	2936920919	thuong4	Demooooo	799		39000000	1011	1523	3479			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-214950	large_str	AddItem[/script/global/playerloginin.lua|main]			0		2471460818	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-214950	ItemAdd	2471460818	thuong3	TungTra	1		1	200	1185	2828			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	1303962248	2020-01-04 21:49:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-214950	ItemAdd	2471460818	thuong3	TungTra	1		1	200	1185	2828			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-751111054	2020-01-04 21:49:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-214950	ItemAdd	2471460818	thuong3	TungTra	1		1	200	1185	2828			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-504589321	2020-01-04 21:49:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-214950	ItemAdd	2471460818	thuong3	TungTra	1		1	200	1185	2828			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	1390539859	2020-01-04 21:49:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-214950	large_str	AddItem[/script/misc/observer/observer.lua|NoFunc]			0		207423358	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-214950	ItemAdd	207423358	thuong3	TungTra	1		1	200	1185	2828			0		0	0	0	0	EoPi Noriko	2	1	30644	1	1656477968	2020-01-04 21:49:50	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-214953	large_str	AddItem[/script/global/playerloginin.lua|_never_show_login_message]			0		1866858960	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-214953	ItemAdd	1866858960	thuong3	TungTra	1		1	200	1185	2828			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-1387607215	2020-01-04 21:49:53	1073676288	1073676288	1073676288	0	-1	-1	-1
