20200104-212144	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200104-212609	large_str	AddItem[/script/global/playerloginin.lua|main]			0		2471460818	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212609	ItemAdd	2471460818	thuong4	Demooooo	1		1	200	1185	2828			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-66620036	2020-01-04 21:26:09	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212609	ItemAdd	2471460818	thuong4	Demooooo	1		1	200	1185	2828			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	-1878704634	2020-01-04 21:26:09	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212609	ItemAdd	2471460818	thuong4	Demooooo	1		1	200	1185	2828			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	1485421055	2020-01-04 21:26:09	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212609	ItemAdd	2471460818	thuong4	Demooooo	1		1	200	1185	2828			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	243879649	2020-01-04 21:26:09	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212609	large_str	AddItem[/script/misc/observer/observer.lua|NoFunc]			0		207423358	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212609	ItemAdd	207423358	thuong4	Demooooo	1		1	200	1185	2828			0		0	0	0	0	EoPi Noriko	2	1	30644	1	-1338882407	2020-01-04 21:26:09	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212611	large_str	AddItem[/script/global/playerloginin.lua|_never_show_login_message]			0		1866858960	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212611	ItemAdd	1866858960	thuong4	Demooooo	1		1	200	1185	2828			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-584594610	2020-01-04 21:26:11	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212626	large_str	Pay[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Money]			0		2936920919	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212626	MoneyEarn	2936920919	thuong4	Demooooo	799		40000000	200	1184	2838			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212659	ItemAdd	2471460818	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	2087103729	2020-01-04 21:26:59	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212704	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_JinShe]			0		1105672572	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212704	ItemAdd	1105672572	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	¸o Choµng Ngò Hµnh ¢	0	152	9	100	-1192917657	2020-01-04 21:27:04	0	0	0	15	-1	-1	-1
20200104-212704	ItemAdd	1105672572	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	Huy Ch­¬ng ¢m ChÕ ng	0	153	9	100	-1497836663	2020-01-04 21:27:04	0	0	0	15	-1	-1	-1
20200104-212704	ItemAdd	1105672572	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	ChiÕn Hµi ¢m ChÕ ngò	0	154	9	100	-661954473	2020-01-04 21:27:04	0	0	0	15	-1	-1	-1
20200104-212707	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_YaoYang_15]			0		2658419126	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3190	100	288580661	2020-01-04 21:27:07	42286540	55249222	55190576	0	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3191	100	1828502042	2020-01-04 21:27:07	42483552	55250476	55191015	0	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3192	100	1737890467	2020-01-04 21:27:07	42614112	55250642	55190822	0	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3193	100	827738528	2020-01-04 21:27:07	42547603	55248996	55189857	0	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3194	100	-2088746207	2020-01-04 21:27:07	42418050	55250338	55189948	0	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng-Phi H¹ Ti	0	100	3191	250	-869855114	2020-01-04 21:27:07	852237657	55912587	42548493	15	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng-Phi H¹ Ti	0	101	3191	200	39256367	2020-01-04 21:27:07	852233914	852630501	42482634	15	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng-Phi H¹ Ti	0	103	3191	200	-1817241572	2020-01-04 21:27:07	18097422	852494744	42416185	15	-1	-1	-1
20200104-212707	ItemAdd	2658419126	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	DiÖu D­¬ng-Phi H¹ Ti	0	12	9011	300	2031729741	2020-01-04 21:27:07	55778774	42548346	55384641	15	-1	-1	-1
20200104-212806	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Give_XiaoDiao]			0		3342984542	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212806	ItemAdd	3342984542	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	§iªu mµu th¾ng	2	20	1	1	2119941883	2020-01-04 21:28:06	0	0	0	0	-1	-1	-1
20200104-212813	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Give_XiaoDiaoFood]			0		3701866625	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200104-212813	ItemAdd	3701866625	thuong4	Demooooo	799		100	200	1183	2847			0		0	0	0	0	Thiªn H­¬ng Hoa	2	97	6	100	1466253598	2020-01-04 21:28:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212813	ItemAdd	3701866625	thuong4	Demooooo	799		100	200	1183	2847			0		0	0	0	0	Thanh L­îng Th¶o	2	97	7	100	-481540873	2020-01-04 21:28:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212813	ItemAdd	3701866625	thuong4	Demooooo	799		100	200	1183	2847			0		0	0	0	0	TriÒu Thiªn Tiªu	2	97	8	100	2059426713	2020-01-04 21:28:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212813	ItemAdd	3701866625	thuong4	Demooooo	799		100	200	1183	2847			0		0	0	0	0	QuÕ Hoa Ng­	2	97	9	100	-1808251826	2020-01-04 21:28:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212813	ItemAdd	3701866625	thuong4	Demooooo	799		100	200	1183	2847			0		0	0	0	0	Hång S¬n Qu¶	2	97	10	100	2050540776	2020-01-04 21:28:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212813	ItemAdd	3701866625	thuong4	Demooooo	799		1	200	1183	2847			0		0	0	0	0	HuÊn LuyÖn Tiªu	2	97	11	1	-1691001986	2020-01-04 21:28:13	1073676288	1073676288	1073676288	0	-1	-1	-1
20200104-212813	ItemAdd	3701866625	thuong4	Demooooo	799		100	200	1183	2847			0		0	0	0	0	MËt Qu¶	2	97	12	100	81270487	2020-01-04 21:28:13	1073676288	1073676288	1073676288	0	-1	-1	-1
