20191228-082634	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20191228-082744	large_str	AddItem[/script/global/playerloginin.lua|main]			0		2471460818	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20191228-082744	ItemAdd	2471460818	jiqinghk	JiaXQing	790		1	200	1459	2761			0		0	0	0	0	C»m Nang ßπi S˘ Ki÷n	2	1	30045	1	-22444504	2019-12-28 08:27:44	1073676288	1073676288	1073676288	0	-1	-1	-1
20191228-082744	ItemAdd	2471460818	jiqinghk	JiaXQing	790		1	200	1459	2761			0		0	0	0	0	Nguy÷t L≠Óng ThË luy	2	0	1043	1	338436798	2019-12-28 08:27:44	1073676288	1073676288	1073676288	0	-1	-1	-1
20191228-082744	ItemAdd	2471460818	jiqinghk	JiaXQing	790		1	200	1459	2761			0		0	0	0	0	Ti’u ngπo giang hÂ l	2	1	30240	1	-1122809128	2019-12-28 08:27:44	1073676288	1073676288	1073676288	0	-1	-1	-1
20191228-082744	ItemAdd	2471460818	jiqinghk	JiaXQing	790		1	200	1459	2761			0		0	0	0	0	B¯c th≠ th«n b›	2	0	30052	1	-592217278	2019-12-28 08:27:44	1073676288	1073676288	1073676288	0	-1	-1	-1
20191228-083901	large_str	Pay[/script/online/abluemoon/item/moon_furnace.lua|clear_pain]			0		2673858169	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20191228-083901	MoneyPay	2673858169	jiqinghk	JiaXQing	790		50000	200	1270	2758			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20191228-083911	large_str	Pay[/script/online_activites/xinshouzhiyin/item/item_xiaoaojianghulu.lua|BuyWater]			0		1361694611	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20191228-083911	MoneyPay	1361694611	jiqinghk	JiaXQing	790		10000	200	1277	2764			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20191228-083911	large_str	AddItem[/script/online_activites/xinshouzhiyin/item/item_xiaoaojianghulu.lua|BuyWater]			0		359424431	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20191228-083911	ItemAdd	359424431	jiqinghk	JiaXQing	790		10	200	1277	2764			0		0	0	0	0	LÈ thÒy	2	0	351	10	-1122009077	2019-12-28 08:39:11	1073676288	1073676288	1073676288	0	-1	-1	-1
20191228-083936	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Book_ZhenJuan]			0		4087633934	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng C	0	107	222	0	1047659303	2019-12-28 08:39:36	17170435	134611972	131841	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng C	0	107	222	0	360375885	2019-12-28 08:39:36	17498116	168297476	131329	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng C	0	107	222	0	827220099	2019-12-28 08:39:36	17170436	101319684	132097	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng C	0	107	222	0	1553141577	2019-12-28 08:39:36	17301508	184943364	131585	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng C	0	107	222	0	682767391	2019-12-28 08:39:36	17432580	101384963	131073	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng P	0	107	202	0	621548677	2019-12-28 08:39:36	17170436	84279811	131329	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng P	0	107	202	0	-1907533317	2019-12-28 08:39:36	17498115	50856451	131329	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng P	0	107	202	0	2084401665	2019-12-28 08:39:36	17170435	50921988	132097	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng P	0	107	202	0	178122263	2019-12-28 08:39:36	17301507	67502596	131329	0	-1	-1	-1
20191228-083936	ItemAdd	4087633934	jiqinghk	JiaXQing	790		1	200	1269	2798			0		0	0	0	0	HÂng Tr«n TÛy MÈng P	0	107	202	0	-705502275	2019-12-28 08:39:36	17367044	84541955	131841	0	-1	-1	-1
