MainName	SubName	MainId	SubId	ExtId	Count
DiXuanGong	MissionOpenCount	1	1	0	15
DiXuanGong	MissionOpenCount	1	1	1	1603
DiXuanGong	JoinPlayerCount	1	2	0	7930
DiXuanGong	AllPassPlayerCount	1	3	0	449
DiXuanGong	Level80-89PlayerCount	1	4	0	0
DiXuanGong	Level90-99PlayerCount	1	5	0	7930
DiXuanGong	RebornPlayerCount	1	6	0	7930
DiXuanGong	BackDoorTotalCount	1	7	0	1603
DiXuanGong	Forward3TotalCount	1	8	0	1600
DiXuanGong	AllPassTotalCount	1	9	0	81
DiXuanGong	EnergyBoxOpenCount	1	10	0	0
DiXuanGong	TyHalidomOpenCount	1	11	0	12451
DiXuanGong	FindblackHandsCount	1	12	0	373
DiXuanGong	TianJiaoLing-UseCount	1	13	0	31293
DiXuanGong	TMGL-OutputCount	1	14	0	18
DiXuanGong	PlayerRouteCount	1	15	0	0
DiXuanGong	PlayerRouteCount	1	15	3	52
DiXuanGong	PlayerRouteCount	1	15	4	768
DiXuanGong	PlayerRouteCount	1	15	6	1
DiXuanGong	PlayerRouteCount	1	15	8	1631
DiXuanGong	PlayerRouteCount	1	15	9	8
DiXuanGong	PlayerRouteCount	1	15	11	31
DiXuanGong	PlayerRouteCount	1	15	12	101
DiXuanGong	PlayerRouteCount	1	15	14	346
DiXuanGong	PlayerRouteCount	1	15	17	24
DiXuanGong	PlayerRouteCount	1	15	18	204
DiXuanGong	PlayerRouteCount	1	15	20	97
DiXuanGong	PlayerRouteCount	1	15	21	439
DiXuanGong	PlayerRouteCount	1	15	23	10
DiXuanGong	PlayerRouteCount	1	15	29	4217
DiXuanGong	PlayerRouteCount	1	15	30	1
DiXuanGong	Item3L-OutputCount	1	16	0	0
DiXuanGong	Item3X-OutputCount	1	17	0	0
DiXuanGong	ItemMYZ-OutputCount	1	18	0	0
DiXuanGong	ItemMYC-OutputCount	1	19	0	0
DiXuanGong	TaskChuTanFinishCount	1	20	0	19
DiXuanGong	TaskDaPoFinishCount	1	21	0	16
DiXuanGong	TaskZhuiXiongFinishCount	1	22	0	15
ItemBingJingShi	C2ItemXCount	2	1	0	0
ItemBingJingShi	C3ItemXCount	2	2	0	2
ItemBingJingShi	C2ItemLCount	2	3	0	0
ItemBingJingShi	C3ItemLCount	2	4	0	1
ItemBingJingShi	C4XiXinShiCount	2	5	0	0
ItemBingJingShi	C3LianTieLuCount	2	6	0	0
LingShan	OpenCount	3	1	0	4
LingShan	OpenCount	3	1	1	154
LingShan	OpenPlayerCount	3	2	0	607
LingShan	AllPassPlayerCount	3	3	0	572
LingShan	OpenLevel80-89PlayerCount	3	4	0	0
LingShan	OpenLevel90-99PlayerCount	3	5	0	607
LingShan	OpenRebornPlayerCount	3	6	0	607
LingShan	BackDoorTotalCount	3	7	0	154
LingShan	First4StagePassCount	3	8	0	156
LingShan	AllPassTotalCount	3	9	0	149
LingShan	TianJiaoLingConsumeNum	3	10	0	3971
LingShan	UseJuYiLingForBuffCount	3	11	0	0
LingShan	TianGangLingProduceNum	3	12	0	3
LingShan	OpenRoutePlayerCount	3	13	0	0
LingShan	OpenRoutePlayerCount	3	13	3	22
LingShan	OpenRoutePlayerCount	3	13	4	96
LingShan	OpenRoutePlayerCount	3	13	6	5
LingShan	OpenRoutePlayerCount	3	13	8	160
