MainName	SubName	MainId	SubId	ExtId	Count
DiXuanGong	MissionOpenCount	1	1	0	5
DiXuanGong	MissionOpenCount	1	1	1	579
DiXuanGong	JoinPlayerCount	1	2	0	4015
DiXuanGong	AllPassPlayerCount	1	3	0	51
DiXuanGong	Level80-89PlayerCount	1	4	0	0
DiXuanGong	Level90-99PlayerCount	1	5	0	4015
DiXuanGong	RebornPlayerCount	1	6	0	4015
DiXuanGong	BackDoorTotalCount	1	7	0	579
DiXuanGong	Forward3TotalCount	1	8	0	580
DiXuanGong	AllPassTotalCount	1	9	0	11
DiXuanGong	EnergyBoxOpenCount	1	10	0	0
DiXuanGong	TyHalidomOpenCount	1	11	0	4181
DiXuanGong	FindblackHandsCount	1	12	0	48
DiXuanGong	TianJiaoLing-UseCount	1	13	0	10452
DiXuanGong	TMGL-OutputCount	1	14	0	5
DiXuanGong	PlayerRouteCount	1	15	0	0
DiXuanGong	PlayerRouteCount	1	15	3	173
DiXuanGong	PlayerRouteCount	1	15	4	242
DiXuanGong	PlayerRouteCount	1	15	8	573
DiXuanGong	PlayerRouteCount	1	15	14	270
DiXuanGong	PlayerRouteCount	1	15	15	8
DiXuanGong	PlayerRouteCount	1	15	18	18
DiXuanGong	PlayerRouteCount	1	15	20	43
DiXuanGong	PlayerRouteCount	1	15	21	102
DiXuanGong	PlayerRouteCount	1	15	23	4
DiXuanGong	PlayerRouteCount	1	15	29	2582
DiXuanGong	Item3L-OutputCount	1	16	0	0
DiXuanGong	Item3X-OutputCount	1	17	0	0
DiXuanGong	ItemMYZ-OutputCount	1	18	0	0
DiXuanGong	ItemMYC-OutputCount	1	19	0	0
DiXuanGong	TaskChuTanFinishCount	1	20	0	7
DiXuanGong	TaskDaPoFinishCount	1	21	0	5
DiXuanGong	TaskZhuiXiongFinishCount	1	22	0	5
ItemBingJingShi	C2ItemXCount	2	1	0	1
ItemBingJingShi	C3ItemXCount	2	2	0	0
ItemBingJingShi	C2ItemLCount	2	3	0	0
ItemBingJingShi	C3ItemLCount	2	4	0	0
ItemBingJingShi	C4XiXinShiCount	2	5	0	1
ItemBingJingShi	C3LianTieLuCount	2	6	0	0
LingShan	OpenCount	3	1	0	5
LingShan	OpenCount	3	1	1	139
LingShan	OpenPlayerCount	3	2	0	695
LingShan	AllPassPlayerCount	3	3	0	669
LingShan	OpenLevel80-89PlayerCount	3	4	0	0
LingShan	OpenLevel90-99PlayerCount	3	5	0	695
LingShan	OpenRebornPlayerCount	3	6	0	695
