MainName	SubName	MainId	SubId	ExtId	Count
DiXuanGong	MissionOpenCount	1	1	0	0
DiXuanGong	MissionOpenCount	1	1	1	5
DiXuanGong	JoinPlayerCount	1	2	0	20
DiXuanGong	AllPassPlayerCount	1	3	0	12
DiXuanGong	Level80-89PlayerCount	1	4	0	0
DiXuanGong	Level90-99PlayerCount	1	5	0	20
DiXuanGong	RebornPlayerCount	1	6	0	20
DiXuanGong	BackDoorTotalCount	1	7	0	5
DiXuanGong	Forward3TotalCount	1	8	0	5
DiXuanGong	AllPassTotalCount	1	9	0	3
DiXuanGong	EnergyBoxOpenCount	1	10	0	0
DiXuanGong	TyHalidomOpenCount	1	11	0	80
DiXuanGong	FindblackHandsCount	1	12	0	13
DiXuanGong	TianJiaoLing-UseCount	1	13	0	177
DiXuanGong	TMGL-OutputCount	1	14	0	0
DiXuanGong	PlayerRouteCount	1	15	0	0
DiXuanGong	PlayerRouteCount	1	15	4	5
DiXuanGong	PlayerRouteCount	1	15	8	5
DiXuanGong	PlayerRouteCount	1	15	14	5
DiXuanGong	PlayerRouteCount	1	15	20	5
DiXuanGong	Item3L-OutputCount	1	16	0	0
DiXuanGong	Item3X-OutputCount	1	17	0	0
DiXuanGong	ItemMYZ-OutputCount	1	18	0	0
DiXuanGong	ItemMYC-OutputCount	1	19	0	0
DiXuanGong	TaskChuTanFinishCount	1	20	0	1
DiXuanGong	TaskDaPoFinishCount	1	21	0	1
DiXuanGong	TaskZhuiXiongFinishCount	1	22	0	0
ItemBingJingShi	C2ItemXCount	2	1	0	0
ItemBingJingShi	C3ItemXCount	2	2	0	0
ItemBingJingShi	C2ItemLCount	2	3	0	0
ItemBingJingShi	C3ItemLCount	2	4	0	0
ItemBingJingShi	C4XiXinShiCount	2	5	0	0
ItemBingJingShi	C3LianTieLuCount	2	6	0	0
LingShan	OpenCount	3	1	0	0
LingShan	OpenCount	3	1	1	16
LingShan	OpenPlayerCount	3	2	0	49
LingShan	AllPassPlayerCount	3	3	0	42
LingShan	OpenLevel80-89PlayerCount	3	4	0	0
LingShan	OpenLevel90-99PlayerCount	3	5	0	49
LingShan	OpenRebornPlayerCount	3	6	0	49
LingShan	BackDoorTotalCount	3	7	0	16
LingShan	First4StagePassCount	3	8	0	16
LingShan	AllPassTotalCount	3	9	0	14
LingShan	TianJiaoLingConsumeNum	3	10	0	686
LingShan	UseJuYiLingForBuffCount	3	11	0	0
LingShan	TianGangLingProduceNum	3	12	0	0
LingShan	OpenRoutePlayerCount	3	13	0	0
LingShan	OpenRoutePlayerCount	3	13	2	2
LingShan	OpenRoutePlayerCount	3	13	4	2
LingShan	OpenRoutePlayerCount	3	13	8	16
LingShan	OpenRoutePlayerCount	3	13	14	15
LingShan	OpenRoutePlayerCount	3	13	18	12
LingShan	OpenRoutePlayerCount	3	13	20	2
LingShan	PassRoutePlayerCount	3	14	0	0
LingShan	PassRoutePlayerCount	3	14	2	1
LingShan	PassRoutePlayerCount	3	14	4	1
LingShan	PassRoutePlayerCount	3	14	8	14
LingShan	PassRoutePlayerCount	3	14	14	13
LingShan	PassRoutePlayerCount	3	14	18	12
LingShan	PassRoutePlayerCount	3	14	20	1
