MainName	SubName	MainId	SubId	ExtId	Count
DiXuanGong	MissionOpenCount	1	1	0	9
DiXuanGong	MissionOpenCount	1	1	1	76
DiXuanGong	JoinPlayerCount	1	2	0	461
DiXuanGong	AllPassPlayerCount	1	3	0	115
DiXuanGong	Level80-89PlayerCount	1	4	0	0
DiXuanGong	Level90-99PlayerCount	1	5	0	461
DiXuanGong	RebornPlayerCount	1	6	0	410
DiXuanGong	BackDoorTotalCount	1	7	0	76
DiXuanGong	Forward3TotalCount	1	8	0	84
DiXuanGong	AllPassTotalCount	1	9	0	17
DiXuanGong	EnergyBoxOpenCount	1	10	0	0
DiXuanGong	TyHalidomOpenCount	1	11	0	686
DiXuanGong	FindblackHandsCount	1	12	0	70
DiXuanGong	TianJiaoLing-UseCount	1	13	0	1715
DiXuanGong	TMGL-OutputCount	1	14	0	1
DiXuanGong	PlayerRouteCount	1	15	0	0
DiXuanGong	PlayerRouteCount	1	15	3	27
DiXuanGong	PlayerRouteCount	1	15	4	69
DiXuanGong	PlayerRouteCount	1	15	6	36
DiXuanGong	PlayerRouteCount	1	15	8	75
DiXuanGong	PlayerRouteCount	1	15	9	21
DiXuanGong	PlayerRouteCount	1	15	11	16
DiXuanGong	PlayerRouteCount	1	15	12	1
DiXuanGong	PlayerRouteCount	1	15	14	16
DiXuanGong	PlayerRouteCount	1	15	15	22
DiXuanGong	PlayerRouteCount	1	15	18	37
DiXuanGong	PlayerRouteCount	1	15	20	27
DiXuanGong	PlayerRouteCount	1	15	21	50
DiXuanGong	PlayerRouteCount	1	15	23	15
DiXuanGong	PlayerRouteCount	1	15	29	49
DiXuanGong	Item3L-OutputCount	1	16	0	0
DiXuanGong	Item3X-OutputCount	1	17	0	0
DiXuanGong	ItemMYZ-OutputCount	1	18	0	0
DiXuanGong	ItemMYC-OutputCount	1	19	0	0
DiXuanGong	TaskChuTanFinishCount	1	20	0	3
DiXuanGong	TaskDaPoFinishCount	1	21	0	0
DiXuanGong	TaskZhuiXiongFinishCount	1	22	0	2
ItemBingJingShi	C2ItemXCount	2	1	0	0
ItemBingJingShi	C3ItemXCount	2	2	0	0
ItemBingJingShi	C2ItemLCount	2	3	0	0
ItemBingJingShi	C3ItemLCount	2	4	0	0
ItemBingJingShi	C4XiXinShiCount	2	5	0	0
ItemBingJingShi	C3LianTieLuCount	2	6	0	0
LingShan	OpenCount	3	1	0	19
LingShan	OpenCount	3	1	1	614
LingShan	OpenPlayerCount	3	2	0	4749
LingShan	AllPassPlayerCount	3	3	0	4674
LingShan	OpenLevel80-89PlayerCount	3	4	0	0
LingShan	OpenLevel90-99PlayerCount	3	5	0	4749
LingShan	OpenRebornPlayerCount	3	6	0	4743
LingShan	BackDoorTotalCount	3	7	0	614
LingShan	First4StagePassCount	3	8	0	627
LingShan	AllPassTotalCount	3	9	0	620
LingShan	TianJiaoLingConsumeNum	3	10	0	4667
LingShan	UseJuYiLingForBuffCount	3	11	0	0
LingShan	TianGangLingProduceNum	3	12	0	0
LingShan	OpenRoutePlayerCount	3	13	0	0
LingShan	OpenRoutePlayerCount	3	13	3	23
LingShan	OpenRoutePlayerCount	3	13	4	598
LingShan	OpenRoutePlayerCount	3	13	6	4
LingShan	OpenRoutePlayerCount	3	13	8	632
LingShan	OpenRoutePlayerCount	3	13	9	555
LingShan	OpenRoutePlayerCount	3	13	11	3
LingShan	OpenRoutePlayerCount	3	13	12	519
LingShan	OpenRoutePlayerCount	3	13	14	509
LingShan	OpenRoutePlayerCount	3	13	15	580
LingShan	OpenRoutePlayerCount	3	13	17	485
LingShan	OpenRoutePlayerCount	3	13	18	105
LingShan	OpenRoutePlayerCount	3	13	20	7
LingShan	OpenRoutePlayerCount	3	13	21	103
LingShan	OpenRoutePlayerCount	3	13	23	40
LingShan	OpenRoutePlayerCount	3	13	29	586
LingShan	PassRoutePlayerCount	3	14	0	0
LingShan	PassRoutePlayerCount	3	14	3	24
LingShan	PassRoutePlayerCount	3	14	4	585
LingShan	PassRoutePlayerCount	3	14	6	4
LingShan	PassRoutePlayerCount	3	14	8	619
LingShan	PassRoutePlayerCount	3	14	9	546
LingShan	PassRoutePlayerCount	3	14	11	2
LingShan	PassRoutePlayerCount	3	14	12	512
LingShan	PassRoutePlayerCount	3	14	14	501
LingShan	PassRoutePlayerCount	3	14	15	574
LingShan	PassRoutePlayerCount	3	14	17	476
LingShan	PassRoutePlayerCount	3	14	18	105
LingShan	PassRoutePlayerCount	3	14	20	5
LingShan	PassRoutePlayerCount	3	14	21	104
LingShan	PassRoutePlayerCount	3	14	23	40
LingShan	PassRoutePlayerCount	3	14	29	577
LingShan	TaskChuYanFinishCount	3	15	0	14
LingShan	TaskZhongYongFinishCount	3	16	0	9
LingShan	TaskDuoJunFinishCount	3	17	0	9
WanJianZhong	OpenCount	4	1	0	0
WanJianZhong	AllPassTotalCount	4	2	0	0
WanJianZhong	OpenPlayerCount	4	3	0	0
WanJianZhong	AllPassPlayerCount	4	4	0	0
WanJianZhong	OpenLevel80-89PlayerCount	4	5	0	0
WanJianZhong	OpenLevel90-99PlayerCount	4	6	0	0
WanJianZhong	OpenRebornPlayerCount	4	7	0	0
WanJianZhong	FreeCardCount	4	8	0	0
WanJianZhong	IBCardCount	4	9	0	0
WanJianZhong	TianJiaoLingConsumeNum	4	10	0	0
WanJianZhong	GuLingYuProduceNum	4	11	0	0
WanJianZhong	SuperBookProduceNum	4	12	0	0
WanJianZhong	OpenRoutePlayerCount	4	13	0	0
WanJianZhong	PassRoutePlayerCount	4	14	0	0
WanJianZhong	TaskTongGuan1FishCount	4	15	0	0
WanJianZhong	TaskTongGuan7FishCount	4	16	0	0
WanJianZhong	TaskFanPai1FishCount	4	17	0	0
WanJianZhong	TaskFanPai15FishCount	4	18	0	0
TongTianHuanJing	OpenCount	5	1	0	0
TongTianHuanJing	StageXPassCount	5	2	0	0
TongTianHuanJing	AllPassTotalCount	5	3	0	0
TongTianHuanJing	OpenPlayerCount	5	4	0	0
TongTianHuanJing	PassStageXPlayerCount	5	5	0	0
TongTianHuanJing	AllPassPlayerCount	5	6	0	0
TongTianHuanJing	OpenLevel80-89PlayerCount	5	7	0	0
TongTianHuanJing	OpenLevel90-99PlayerCount	5	8	0	0
TongTianHuanJing	OpenRebornPlayerCount	5	9	0	0
TongTianHuanJing	FreeCardCount	5	10	0	0
TongTianHuanJing	IBCardCount	5	11	0	0
TongTianHuanJing	TongTianLingConsumeNum	5	12	0	0
TongTianHuanJing	TianMenJinLingProduceNum	5	13	0	0
TongTianHuanJing	TianMenSuiPianProduceNum	5	14	0	0
TongTianHuanJing	OpenRoutePlayerCount	5	15	0	0
TongTianHuanJing	PassRoutePlayerCount	5	16	0	0
ItemUseCount	Level1KnifeStone	6	1	0	138
ItemUseCount	Level2KnifeStone	6	2	0	4
ItemUseCount	Level3KnifeStone	6	3	0	4
TongFeast	RaidDropCjszPig	7	1	0	16
TongFeast	RaidDropCjszWine	7	2	0	0
TongFeast	RaidDropWjzPig	7	3	0	0
TongFeast	RaidDropWjzWine	7	4	0	0
TongFeast	RaidDropLsCow	7	5	0	4854
TongFeast	RaidDropLsWine	7	6	0	1
TongFeast	RaidDropDxgCow	7	7	0	639
TongFeast	RaidDropDxgWine	7	8	0	2
TongFeast	RaidDropTxSheep	7	9	0	4
TongFeast	RaidDropTxWine	7	10	0	0
