20200103-111128	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200103-111332	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_JinShe]			0		1105672572	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-111332	ItemAdd	1105672572	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	¸o Choµng Ngò Hµnh ¢	0	152	9	100	1783279160	2020-01-03 11:13:32	0	0	0	10	-1	-1	-1
20200103-111332	ItemAdd	1105672572	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	Huy Ch­¬ng ¢m ChÕ ng	0	153	9	100	564085154	2020-01-03 11:13:32	0	0	0	10	-1	-1	-1
20200103-111332	ItemAdd	1105672572	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	ChiÕn Hµi ¢m ChÕ ngò	0	154	9	100	506726091	2020-01-03 11:13:32	0	0	0	10	-1	-1	-1
20200103-111338	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_YaoYang_10]			0		2651465231	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3190	100	-650848972	2020-01-03 11:13:38	42286631	55249961	55189530	0	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3191	100	969017669	2020-01-03 11:13:38	42482487	55249966	55189842	0	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3192	100	360734826	2020-01-03 11:13:38	42613231	55250690	55190336	0	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3193	100	-413791437	2020-01-03 11:13:38	42548174	55249393	55189929	0	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3194	100	-281067152	2020-01-03 11:13:38	42416424	55249507	55191477	0	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng-V« Cùc Th	0	100	3153	250	237798193	2020-01-03 11:13:38	852111139	55908653	42614606	10	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng-V« Cùc Th	0	101	3153	200	-1411142202	2020-01-03 11:13:38	852176580	852629843	42416855	10	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng-V« Cùc Th	0	103	3153	200	-652249921	2020-01-03 11:13:38	18096502	852494515	42547922	10	-1	-1	-1
20200103-111338	ItemAdd	2651465231	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	DiÖu D­¬ng-V« Cùc Th	0	2	9000	300	-1236529428	2020-01-03 11:13:38	55322278	42614289	55449742	10	-1	-1	-1
20200103-111352	large_str	Pay[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Money]			0		2936920919	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-111352	MoneyEarn	2936920919	thuong	EopiThuong	799		49650000	100	1407	2980			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-111421	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Gem]			0		1009159375	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-111421	ItemAdd	1009159375	thuong	EopiThuong	799		100	100	1407	2980			0		0	0	0	0	HuyÕtTrÝchTh¹ch Lv1	2	22	101	100	-313527415	2020-01-03 11:14:21	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-111421	ItemAdd	1009159375	thuong	EopiThuong	799		100	100	1407	2980			0		0	0	0	0	NguyÖtB¹chTh¹ch Lv1	2	22	201	100	-1400376123	2020-01-03 11:14:21	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-111421	ItemAdd	1009159375	thuong	EopiThuong	799		100	100	1407	2980			0		0	0	0	0	Hæ Ph¸ch Th¹ch CÊp 1	2	22	301	100	-1611362751	2020-01-03 11:14:21	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-111421	ItemAdd	1009159375	thuong	EopiThuong	799		100	100	1407	2980			0		0	0	0	0	H¾c DiÖu Th¹ch CÊp 1	2	22	401	100	575091222	2020-01-03 11:14:21	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-111428	ItemAdd	1105672572	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	¸o Choµng Ngò Hµnh ¢	0	152	9	100	-1539635472	2020-01-03 11:14:28	0	0	0	10	-1	-1	-1
20200103-111428	ItemAdd	1105672572	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	Huy Ch­¬ng ¢m ChÕ ng	0	153	9	100	-1577559526	2020-01-03 11:14:28	0	0	0	10	-1	-1	-1
20200103-111428	ItemAdd	1105672572	thuong	EopiThuong	799		1	100	1407	2980			0		0	0	0	0	ChiÕn Hµi ¢m ChÕ ngò	0	154	9	100	-1525531997	2020-01-03 11:14:28	0	0	0	10	-1	-1	-1
20200103-111438	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|TongOperation_Create]			0		1166980140	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
