20200103-134524	Key	Action	Acc1	Role1	Lv1	Tong1	Num1	Map1	PosX	PosY	Acc2	Role2	Lv2	Tong2	Num2	Map2	Pos2X	Pos2Y	ItemName	ItemG	ItemD	IitemP	ItemDur	ItemSeed	GenTime	Socket1	Socket2	Socket3	EnhanceTimes	Place	X	Y
20200103-134801	large_str	AddItem[/script/global/playerloginin.lua|main]			0		2471460818	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-134801	ItemAdd	2471460818	thuong	EoPiCon	1		1	300	1637	3551			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-1994507171	2020-01-03 13:48:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-134801	ItemAdd	2471460818	thuong	EoPiCon	1		1	300	1637	3551			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	114878127	2020-01-03 13:48:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-134801	ItemAdd	2471460818	thuong	EoPiCon	1		1	300	1637	3551			0		0	0	0	0	NguyÖt L­îng Thè luy	2	0	1043	1	-445522650	2020-01-03 13:48:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-134801	ItemAdd	2471460818	thuong	EoPiCon	1		1	300	1637	3551			0		0	0	0	0	TiÕu ng¹o giang hå l	2	1	30240	1	-1618987630	2020-01-03 13:48:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-134801	large_str	AddItem[/script/misc/observer/observer.lua|NoFunc]			0		207423358	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-134801	ItemAdd	207423358	thuong	EoPiCon	1		1	300	1637	3551			0		0	0	0	0	EoPi Noriko	2	1	30644	1	-642273925	2020-01-03 13:48:01	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-134805	large_str	AddItem[/script/global/playerloginin.lua|_never_show_login_message]			0		1866858960	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-134805	ItemAdd	1866858960	thuong	EoPiCon	1		1	300	1637	3551			0		0	0	0	0	Tñ ¸o Thiªn BiÕn TiÕ	2	1	30494	1	-803242695	2020-01-03 13:48:05	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-135649	ItemAdd	2471460818	thuong	EoPiCon	690		1	300	1637	3571			0		0	0	0	0	Bøc th­ thÇn bÝ	2	0	30052	1	-1958163122	2020-01-03 13:56:49	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-135725	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_An]			0		3320923906	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-135725	ItemAdd	3320923906	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	Bá ®i 1	2	1	30160	1	-206410976	2020-01-03 13:57:25	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-135725	ItemAdd	3320923906	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	Bá ®i 2	2	1	30161	1	-1179491382	2020-01-03 13:57:25	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-135725	ItemAdd	3320923906	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	Bá ®i 3	2	1	30162	1	1997239620	2020-01-03 13:57:25	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-135725	ItemAdd	3320923906	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	Bá ®i 4	2	1	30163	1	1679204878	2020-01-03 13:57:25	1073676288	1073676288	1073676288	0	-1	-1	-1
20200103-135743	large_str	AddItem[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_YaoYang_10]			0		2651465231	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3190	100	907796648	2020-01-03 13:57:43	42286038	55249749	55191243	0	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3191	100	675255497	2020-01-03 13:57:43	42482389	55250077	55189658	0	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3192	100	-1008613058	2020-01-03 13:57:43	42613578	55250279	55190435	0	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3193	100	761800599	2020-01-03 13:57:43	42548226	55249002	55191495	0	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng Thiªn Cun	0	102	3194	100	-1905552220	2020-01-03 13:57:43	42417943	55250330	55189964	0	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng-§é ¸ch T«	0	100	3132	250	1468629365	2020-01-03 13:57:43	852110852	55909421	42614761	10	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng-§é ¸ch T«	0	101	3132	200	-204386214	2020-01-03 13:57:43	852176725	852630510	42483165	10	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng-§é ¸ch T«	0	103	3132	200	-986554909	2020-01-03 13:57:43	18097453	852494453	42416327	10	-1	-1	-1
20200103-135743	ItemAdd	2651465231	thuong	EoPiCon	799		1	300	1641	3579			0		0	0	0	0	DiÖu D­¬ng-§é ¸ch T«	0	8	8994	300	-630817312	2020-01-03 13:57:43	55321926	42613339	55449783	10	-1	-1	-1
20200103-135752	large_str	Pay[/settings/static_script/cheat/gm_item_tifuzhiyin.lua|Get_Money]			0		2936920919	0	0	0			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-135752	MoneyEarn	2936920919	thuong	EoPiCon	799		50000000	300	1641	3579			0		0	0	0	0		0	0	0	0	0		0	0	0	0	-1	-1	-1
20200103-135800	ItemConsume	ClearItemInPos	thuong	EoPiCon	799		1	300	1641	3587			0		0	0	0	0	S­ §å ThiÕp	2	1	587	1	-1994507171	2020-01-03 13:48:01	1073676288	1073676288	1073676288	0	2	0	0
20200103-135800	ItemConsume	ClearItemInPos	thuong	EoPiCon	799		1	300	1641	3587			0		0	0	0	0	CÈm Nang §¹i Sù KiÖn	2	1	30045	1	114878127	2020-01-03 13:48:01	1073676288	1073676288	1073676288	0	2	1	0
